fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,sulphates,alcohol
0.7735012526390291,-1.1555767955097325,1.3777212561843004,-0.020842635410762658,0.14164535901266723,1.2292056565068008,1.2199600706690648,1.0386005477657831,-0.7646989573940352
-0.015276315078078697,0.45796542069990026,0.15117541741006646,-0.3079743925496477,-0.07275543297710042,-0.44607297907632154,0.1495568002503574,-0.2800991759501858,-0.20653307724567313
-0.29698258926276083,-1.0442980219780336,0.508917953719218,-0.37975733183436905,-0.1156355913750561,0.8350224481343014,0.409048502170044,-0.4056896258278973,-0.950754250776822
0.1537474494327297,-0.8773798616804854,1.939888098955824,2.7786919966933676,-0.15851574977300759,-1.2344393958213202,-1.2127746348279973,-0.468484850766753,0.5376880962854773
0.3227712139435391,-0.265346607256142,1.3266151795687071,1.0559014538600566,0.2917259134055024,-1.2344393958213202,-1.1479017093480757,-0.4056896258278973,1.560992209890808
-0.6350301182843786,0.5136048074657498,-1.075370421364167,-0.020842635410762658,-0.20139590817096117,0.14520183348242752,1.2523965334090255,-0.782460975461031,-0.6716713107026417
-0.015276315078078697,0.01285032657310525,-1.3820068810577255,-0.8104549675426969,-0.3729165417627752,-0.9388019895419457,-1.0181558583882324,-0.0917135011336186,-0.3925883706284599
-0.8040538827951875,3.1286559854606724,-1.075370421364167,-0.3079743925496477,-0.5658772545535664,-0.3475271769831967,-0.46673599180889835,-1.410413224849588,0.9097986830510526
-1.0857601569798692,-0.9330192484463349,1.3266151795687071,-0.23619145326492638,3.057496130073509,0.3422934376686772,-0.33699014084905504,1.7293480220931963,1.8400751499649899
0.8861837623129024,0.01285032657310525,1.5310394860310792,-0.092625574695484,0.12020527981369042,1.4262972606930504,0.21442972573027902,0.6618291981326495,1.0958539764338393
-0.6913713731213152,1.0699986751242436,-1.3820068810577255,-0.5233232104038116,0.7634076557829936,-0.9388019895419457,-1.0181558583882324,-0.468484850766753,-0.5786436640112467
1.0552075268237107,-1.0442980219780336,1.0710847964907417,-0.3079743925496477,-0.7588379673443574,-1.0373477916350706,-1.1803381720880366,0.22226262356065937,1.560992209890808
1.9566676042146929,-1.099937408743883,1.1221908731063348,0.6252038181517288,0.12020527981369042,3.7913965109280467,1.1226506824491822,0.6618291981326495,0.2586051562112955
-0.18430007958888808,0.6248835809974487,-0.257673195514678,-0.092625574695484,0.14164535901266723,-1.0373477916350706,-0.40186306632897667,-0.468484850766753,0.5376880962854773
1.5059375655192018,-1.4894131161048287,2.0932063288026033,0.015048834231597856,-0.05131535377812363,-0.5446187811694464,-0.6613547682486632,-0.2800991759501858,1.281909269816628
2.013008859051629,0.2910472604023519,1.9909941755714171,-0.020842635410762658,-0.33003638336482194,-0.9388019895419457,-0.27211721536913336,-0.5940753006444638,-0.3925883706284599
-0.07161756991501583,-1.0442980219780336,0.5600240303348111,-0.020842635410762658,-0.15851574977300759,-0.3475271769831967,0.37661203943008315,-1.1592323250941654,-1.3228648375423973
-2.0435614892077867,0.4023260339340508,-0.5132035785926433,-0.16440851398020534,-0.6301974921504988,0.14520183348242752,1.9659987136881636,-0.34289440088904155,2.3052133834219584
-0.6350301182843786,-0.9330192484463349,0.9688726432595557,-0.3079743925496477,-0.2871562249668684,0.8350224481343014,-0.045061976189407583,1.2269862225823505,0.5376880962854773
-0.29698258926276083,0.01285032657310525,-1.3309008044421324,-0.6668890889732542,-0.22283598736993798,-1.2344393958213202,-0.8559735446884282,-1.2220275500330209,-0.5786436640112467
0.26642995910660294,-0.32098599402199146,1.1221908731063348,0.2662891217281224,-0.05131535377812363,0.14520183348242752,2.095744564648007,-0.34289440088904155,-0.5786436640112467
-0.9167363924690602,-0.37662538078784064,-0.15546104228349192,-0.5951061496885329,-0.22283598736993798,0.24374763557555237,-0.36942660358901586,-0.34289440088904155,0.1655775095199021
-0.46600635377356975,-0.5991829278512385,0.20228149402565956,-0.6668890889732542,-0.15851574977300759,-0.05188977070382217,-0.10993490166932923,-0.0917135011336186,-1.3228648375423973
1.2805725461714563,-1.2112161822755818,1.1221908731063348,-0.020842635410762658,-0.4372367793597056,-0.9388019895419457,-0.7911006192085066,1.2897814475212062,0.2586051562112955
2.5764214074209923,-0.1540678337244431,1.4288273327998935,0.19450618244340107,-0.33003638336482194,-0.8402561874488209,-0.6937912309886242,0.15946739862180434,0.44466044959408396
1.6186200751930742,0.7361623545291476,-0.15546104228349192,-0.020842635410762658,-0.05131535377812363,0.046656031389302674,0.24686618847023986,0.41064829837722655,0.5376880962854773
0.9425250171498385,-0.20970722049029258,-0.3598853487458641,6.0807072037905465,-0.3514764625637987,-0.24898137489007185,0.1495568002503574,0.22226262356065937,-1.1368095441596104
-0.8040538827951875,1.7376713163144366,-0.3087792721302711,1.1276843931447775,-0.2871562249668684,0.046656031389302674,0.6361037413497698,0.41064829837722655,-1.0902957208139128
-0.8603951376321242,0.9030805148266953,-1.3820068810577255,2.204428482415597,0.7848477349819705,0.5393850418549269,0.409048502170044,0.41064829837722655,-0.20653307724567313
2.125691368725501,-0.7104617013829371,1.275509102953114,-0.37975733183436905,0.09876520061471362,-0.05188977070382217,0.2793026512102007,0.03387694874409286,-0.20653307724567313
2.3510563880732467,-0.8773798616804854,1.4288273327998935,0.05094030387395869,-0.09419551217607722,0.9335682502274263,0.7334131295696522,1.0386005477657831,-0.020477783862884683
-0.8603951376321242,0.45796542069990026,-1.1775825745953532,-0.7386720282579755,-0.6516375713494734,-1.0373477916350706,-1.1479017093480757,-0.34289440088904155,-0.8577266040854286
0.26642995910660294,-1.6006918896365276,1.3777212561843004,-0.020842635410762658,-0.09419551217607722,0.9335682502274263,0.37661203943008315,-0.7196657505221753,-1.1368095441596104
1.8439850945408196,0.01285032657310525,1.9909941755714171,0.804661166363532,0.7205274973850401,-0.9388019895419457,-1.0181558583882324,0.536238748254938,1.002826329742446
-0.8603951376321242,1.348195608953491,-1.3820068810577255,-0.5233232104038116,-0.4586768585586824,1.8204804690655496,0.21442972573027902,0.15946739862180434,-0.4856160173198533
-0.29698258926276083,0.2910472604023519,-1.2797947278265394,-0.37975733183436905,-0.30859630416584516,-0.6431645832625712,-0.888410007428389,-0.5312800757056088,-0.8577266040854286
1.6749613300300112,-0.9330192484463349,1.9909941755714171,-0.092625574695484,0.7634076557829936,-1.2344393958213202,-1.2127746348279973,-0.782460975461031,1.3749369165080212
-0.8603951376321242,-0.20970722049029258,-0.257673195514678,-0.16440851398020534,-0.3514764625637987,-0.24898137489007185,-0.6937912309886242,1.1013957727046388,0.8167710363596592
0.7171599978020929,0.1797684868706536,0.20228149402565956,0.19450618244340107,0.03444496301778324,-0.05188977070382217,0.01981094929051407,1.6665527971543406,-0.3925883706284599
-0.7477126279582513,0.2910472604023519,0.04896326417888052,1.6301649681378267,-0.05131535377812363,-0.3475271769831967,0.7658495923096131,0.2850578484995151,0.5376880962854773
1.6186200751930742,-1.3781343425731298,1.4799334094154866,-0.4515402711190904,-0.26571614576789154,0.14520183348242752,0.47392142764996564,-0.468484850766753,-0.5786436640112467
1.6749613300300112,-0.8773798616804854,1.1732969497219279,-0.5233232104038116,0.055885042216760036,0.44083923976180206,0.0522474120304749,-0.5312800757056088,0.07254986282850871
-0.46600635377356975,0.45796542069990026,-0.3598853487458641,-0.5951061496885329,-0.24427606656891476,2.017572073251799,0.47392142764996564,-1.5987988996661548,-1.0437818974682154
-1.198442666653742,-0.7661010881487865,0.8155544134127763,-0.37975733183436905,-0.3514764625637987,-0.150435572796947,-0.6937912309886242,1.3525766724600619,0.7237433896682641
-0.5223476086105059,-0.9330192484463349,0.10006934079447335,0.05094030387395869,-0.008435195380170341,1.0321140523205512,0.8631589805294956,0.15946739862180434,0.5376880962854773
-0.015276315078078697,0.8196214346779217,-0.0532488890523057,-0.3079743925496477,-0.07275543297710042,-0.44607297907632154,-0.0774984389293684,-0.782460975461031,-1.1368095441596104
-0.6350301182843786,0.93090020820962,-0.7176278850550156,-0.37975733183436905,-0.24427606656891476,-0.3475271769831967,-0.8235370819484674,-0.7196657505221753,-0.2995607239370665
-0.4096650989366336,0.0684897133389547,-1.2797947278265394,-0.5951061496885329,-0.05131535377812363,0.14520183348242752,-0.46673599180889835,-0.9080514253387425,-0.020477783862884683
-0.5223476086105059,0.12412910010480416,-0.4109914253614572,-0.5233232104038116,-0.1156355913750561,-0.05188977070382217,-0.36942660358901586,0.15946739862180434,0.07254986282850871
0.5481362332912846,-0.265346607256142,0.10006934079447335,-0.3079743925496477,0.8491679725789008,-0.9388019895419457,-0.9532829329083108,0.41064829837722655,0.7237433896682641
-0.12795882475195194,0.09630940672187943,-0.46209750197705035,-0.4515402711190904,-0.15851574977300759,-0.24898137489007185,-0.33699014084905504,-0.4056896258278973,-1.3228648375423973
2.6327626622579285,-1.1555767955097325,1.939888098955824,0.05094030387395869,0.12020527981369042,-0.05188977070382217,0.0522474120304749,-0.2800991759501858,0.1655775095199021
-1.0857601569798692,0.6248835809974487,-0.3087792721302711,-0.5233232104038116,-0.1370756705740308,-0.150435572796947,-0.46673599180889835,0.03387694874409286,-0.5786436640112467
1.111548781660648,0.34668664716820136,0.7644483367971833,0.19450618244340107,0.055885042216760036,1.9190262711586745,0.8955954432694564,0.2850578484995151,-0.8577266040854286
1.0552075268237107,-1.099937408743883,0.9688726432595557,-0.4515402711190904,-0.1370756705740308,-0.9388019895419457,-1.1803381720880366,-1.0964371001553097,-0.020477783862884683
-0.015276315078078697,0.2910472604023519,-0.7176278850550156,0.2662891217281224,0.1845255174106208,-0.150435572796947,0.5712308158698481,-0.21730395101133007,-1.2298371908510037
-0.015276315078078697,1.7654910096973613,-1.3309008044421324,-0.23619145326492638,-0.3729165417627752,-1.0373477916350706,-1.0181558583882324,-0.468484850766753,0.5376880962854773
-0.6913713731213152,-1.0442980219780336,0.04896326417888052,-0.37975733183436905,-0.1156355913750561,1.5248430627861753,0.7334131295696522,-1.0964371001553097,-0.950754250776822
-0.7477126279582513,0.4023260339340508,0.15117541741006646,1.414816150283663,-0.41579670016072884,0.44083923976180206,2.095744564648007,3.236433420625732,-0.20653307724567313
-0.35332384409969697,2.433163650887554,-0.8709461149017949,-0.3079743925496477,0.5275667845942471,-0.44607297907632154,-0.7586641564685458,-0.9708466502775982,-0.8577266040854286
-0.24064133442582422,1.0699986751242436,-0.5132035785926433,0.05094030387395869,0.1845255174106208,0.44083923976180206,-0.23968075262917254,-0.782460975461031,-0.8577266040854286
0.26642995910660294,0.7361623545291476,-0.0532488890523057,-0.5951061496885329,-0.2871562249668684,-1.1358935937281955,-0.726227693728585,0.536238748254938,-1.1368095441596104
-0.46600635377356975,1.2647365288047168,-1.3820068810577255,-0.4515402711190904,-0.07275543297710042,-0.9388019895419457,-1.083028783868154,-1.033641875216454,-0.6716713107026417
-0.24064133442582422,-0.8773798616804854,-0.2065671188990849,-0.5233232104038116,-0.22283598736993798,0.7364766460411766,0.11712033751039655,0.0966721736829486,-1.0437818974682154
-0.6913713731213152,1.1534577552730179,-0.5643096552082364,-0.4515402711190904,0.27028583420652796,-0.05188977070382217,1.0253412942292996,-0.0917135011336186,-1.0437818974682154
-1.2547839214906786,0.9865395949754695,-0.8709461149017949,0.19450618244340107,-0.1370756705740308,-0.24898137489007185,-0.5640453800287808,0.03387694874409286,-0.20653307724567313
0.7171599978020929,1.348195608953491,-0.7687339616706087,0.2662891217281224,-0.1156355913750561,1.4262972606930504,0.9280319060094172,-0.0917135011336186,-0.020477783862884683
2.013008859051629,-0.543543541085389,1.9909941755714171,0.4098550002975651,0.4632465469973188,-0.5446187811694464,-0.726227693728585,1.2269862225823505,-0.020477783862884683
-0.35332384409969697,1.7098516229315117,-1.3820068810577255,0.05094030387395869,-0.1370756705740308,-0.9388019895419457,-1.0181558583882324,-0.8452562003998867,-1.0437818974682154
1.7313025848669472,0.4023260339340508,1.1221908731063348,0.12272324315868004,-0.05131535377812363,-0.5446187811694464,-0.14237136440929007,-0.15450872607247434,0.07254986282850871
1.562278820356138,-1.2112161822755818,1.1221908731063348,0.12272324315868004,0.14164535901266723,0.046656031389302674,0.0522474120304749,2.294505046542897,0.1655775095199021
-0.07161756991501583,-0.543543541085389,0.10006934079447335,-0.6668890889732542,-0.1370756705740308,1.130659854413676,-0.012625513449446756,-0.7196657505221753,-0.11350543055427809
-0.5223476086105059,-0.8773798616804854,0.8155544134127763,0.05094030387395869,-0.1156355913750561,0.24374763557555237,1.1875236079291038,0.15946739862180434,-0.6716713107026417
0.1537474494327297,0.5970638876145239,2.0932063288026033,-0.5233232104038116,6.7666298314964894,0.3422934376686772,0.34417557669012233,3.1108429707480205,-1.0437818974682154
4.097635288018273,0.6527032743803733,1.1221908731063348,1.1994673324294993,0.163085438211644,-0.5446187811694464,-0.726227693728585,0.536238748254938,0.6307157429768707
-0.9730776473059969,1.7376713163144366,-1.2286886512109463,-0.16440851398020534,-0.60875741295152,1.6233888648793,0.08468387477043572,-0.5940753006444638,1.7470475032735964
-1.1421014118168058,0.8474411280608465,-1.3309008044421324,0.8405526360058928,0.3346060718034581,1.6233888648793,0.2793026512102007,0.03387694874409286,0.8167710363596592
1.3932550558453296,-0.1540678337244431,0.9688726432595557,-0.020842635410762658,-0.30859630416584516,-1.0373477916350706,-0.5964818427687416,-0.0917135011336186,-0.8577266040854286
-0.4096650989366336,-0.042789060192744206,-0.7687339616706087,0.33807206101284376,-0.4372367793597056,-0.3475271769831967,0.24686618847023986,-0.5312800757056088,-1.2298371908510037
1.8439850945408196,-0.654822314617088,1.5821455626466723,0.19450618244340107,0.1845255174106208,0.9335682502274263,1.8038163999883596,-0.782460975461031,-0.3925883706284599
-0.6913713731213152,1.9324091699949095,-1.1264764979797601,2.2762114217003186,-0.1156355913750561,-1.2344393958213202,-1.0181558583882324,-0.8452562003998867,-0.20653307724567313
1.9566676042146929,-1.4894131161048287,1.275509102953114,-0.5233232104038116,-0.3514764625637987,-0.9388019895419457,-1.1479017093480757,0.41064829837722655,-0.20653307724567313
-0.7477126279582513,0.6805229677632981,-1.2797947278265394,-0.3079743925496477,-0.4586768585586824,-0.7417103853556961,-0.6613547682486632,0.0966721736829486,-0.8577266040854286
0.9425250171498385,-1.1555767955097325,1.6332516392622654,-0.23619145326492638,-0.22283598736993798,-1.2344393958213202,-0.9857193956482716,0.787419648010361,-0.7646989573940352
-0.8603951376321242,1.682031929548587,-0.9220521915173879,-0.5233232104038116,-0.2871562249668684,-1.1358935937281955,-0.6613547682486632,-1.2848227749718766,-0.7646989573940352
-0.4096650989366336,0.12412910010480416,-0.3087792721302711,-0.23619145326492638,-0.3514764625637987,-0.8402561874488209,-0.5640453800287808,-0.6568705255833195,-0.6716713107026417
0.8298425074759662,0.7361623545291476,0.6111301069504042,0.48163793958228646,-0.09419551217607722,0.5393850418549269,0.44148496491000483,0.34785307343837085,1.002826329742446
2.013008859051629,-0.821740474914636,1.1221908731063348,0.12272324315868004,0.22740567580857438,-0.3475271769831967,-0.10993490166932923,-0.2800991759501858,-0.11350543055427809
-0.9167363924690602,0.2910472604023519,-0.9731582681329809,-0.5233232104038116,0.2059655966095955,-0.05188977070382217,0.6361037413497698,-0.7196657505221753,-1.1368095441596104
0.8861837623129024,-0.9886586352121843,0.7133422601815902,-0.16440851398020534,-0.09419551217607722,-0.44607297907632154,0.5063578903899265,-0.9708466502775982,-0.8577266040854286
0.09740619459579357,-1.3781343425731298,1.4799334094154866,-0.5233232104038116,0.09876520061471362,1.9190262711586745,1.8686893254682813,0.5990339731937938,0.07254986282850871
-0.5223476086105059,1.1812774486559425,-1.024264344748574,-0.5951061496885329,-0.029875274579147133,-0.05188977070382217,0.08468387477043572,-1.0964371001553097,-0.3925883706284599
0.21008870426966583,-1.2112161822755818,0.9688726432595557,-0.8104549675426969,-0.60875741295152,-0.44607297907632154,-0.6613547682486632,0.6618291981326495,-0.2995607239370665
-0.6913713731213152,-0.9330192484463349,0.15117541741006646,-0.6668890889732542,-0.15851574977300759,1.9190262711586745,0.798286055049574,-0.9708466502775982,-0.950754250776822
-0.5223476086105059,-0.654822314617088,-0.15546104228349192,-0.5233232104038116,-0.4586768585586824,0.24374763557555237,0.0522474120304749,-0.21730395101133007,-0.020477783862884683
-0.5223476086105059,0.7361623545291476,-1.3820068810577255,-0.5233232104038116,-0.26571614576789154,-0.24898137489007185,-0.1748078271492509,-0.5940753006444638,-0.950754250776822
-1.0857601569798692,-1.2112161822755818,-0.9220521915173879,-0.8104549675426969,-0.4586768585586824,-0.05188977070382217,-0.5640453800287808,0.2850578484995151,-0.3925883706284599
1.5059375655192018,-1.8232494366999252,1.0710847964907417,-0.37975733183436905,5.480225079557882,-0.9388019895419457,-0.888410007428389,0.34785307343837085,0.07254986282850871
-0.8603951376321242,-0.654822314617088,0.20228149402565956,4.501482539526679,-0.07275543297710042,1.0321140523205512,-0.012625513449446756,-0.0917135011336186,-0.2995607239370665
-0.8040538827951875,-0.042789060192744206,-0.10435496566789881,0.05094030387395869,-0.1370756705740308,-0.5446187811694464,-0.27211721536913336,-0.9708466502775982,0.5376880962854773
-0.6913713731213152,-0.543543541085389,0.7644483367971833,2.132645543130876,-0.3514764625637987,1.2292056565068008,2.6796008939673017,0.34785307343837085,0.07254986282850871
0.04106493975885743,0.34668664716820136,0.10006934079447335,0.05094030387395869,0.4632465469973188,1.5248430627861753,2.3876727293076545,-0.9708466502775982,-1.2298371908510037
-1.5364901956753603,-1.2112161822755818,0.508917953719218,-0.8104549675426969,-0.2871562249668684,-0.3475271769831967,1.6416340862885554,-0.468484850766753,-1.1368095441596104
-1.7618552150231053,-1.0442980219780336,-1.3820068810577255,-0.5233232104038116,-0.8017181257423108,1.130659854413676,0.5712308158698481,0.8502148729492167,3.3285174970272893
0.21008870426966583,-0.37662538078784064,0.20228149402565956,-0.020842635410762658,0.827727893379924,0.8350224481343014,0.603667278609809,0.536238748254938,-0.7646989573940352
1.3369138010083925,-0.042789060192744206,0.5600240303348111,0.05094030387395869,-0.4586768585586824,1.3277514585999257,0.34417557669012233,0.8502148729492167,1.560992209890808
-0.015276315078078697,-0.543543541085389,0.15117541741006646,0.6252038181517288,-0.1799558289719844,-0.8402561874488209,-0.36942660358901586,-0.2800991759501858,0.07254986282850871
-0.6350301182843786,-1.0442980219780336,-0.3087792721302711,-0.020842635410762658,-0.26571614576789154,2.5103010837174238,0.7334131295696522,-0.7196657505221753,-0.2995607239370665
-0.12795882475195194,1.4038349957193403,-0.8709461149017949,0.5534208788670074,0.055885042216760036,-1.1358935937281955,-1.0505923211281931,-1.033641875216454,-0.8577266040854286
1.7313025848669472,-1.4894131161048287,0.8666604900283694,0.7687696967211715,-0.3514764625637987,-0.9388019895419457,-0.8559735446884282,1.0386005477657831,-1.0437818974682154
0.3791124687804752,-0.9330192484463349,1.275509102953114,-0.3079743925496477,0.5061267053952724,-1.0373477916350706,-1.1479017093480757,-0.21730395101133007,0.8167710363596592
-1.1421014118168058,-0.32098599402199146,-1.3820068810577255,-0.8104549675426969,-0.694517729747427,1.130659854413676,-0.40186306632897667,-1.0964371001553097,1.7470475032735964
-0.9167363924690602,-0.5991829278512385,-0.002142812436712592,4.357916660957235,-0.41579670016072884,0.8350224481343014,3.3283301487665184,-0.5312800757056088,0.8167710363596592
-0.8603951376321242,0.8474411280608465,-0.3087792721302711,-0.3079743925496477,-0.3729165417627752,-0.6431645832625712,-0.726227693728585,-0.34289440088904155,-0.11350543055427809
-1.029418902142933,0.5692441942315992,0.3044936472568458,-0.5233232104038116,-0.60875741295152,0.046656031389302674,-0.5640453800287808,-0.0917135011336186,-0.2995607239370665
0.49179497845434744,1.2647365288047168,-0.46209750197705035,-0.23619145326492638,1.299409635757413,-0.5446187811694464,1.8686893254682813,4.429542694463991,-0.20653307724567313
-0.35332384409969697,2.405343957504629,-0.3598853487458641,-0.37975733183436905,-0.8660383633392412,-0.05188977070382217,0.47392142764996564,-1.3476179999107323,0.44466044959408396
-0.4096650989366336,2.34970457073878,-1.2286886512109463,-0.37975733183436905,0.055885042216760036,-0.8402561874488209,-0.8235370819484674,-0.5940753006444638,-0.7646989573940352
-1.1421014118168058,1.2925562221876414,-1.3820068810577255,0.2662891217281224,-0.33003638336482194,1.0321140523205512,0.21442972573027902,-0.34289440088904155,1.002826329742446
-0.18430007958888808,-0.543543541085389,0.45781187710362486,-0.16440851398020534,-0.26571614576789154,-0.5446187811694464,0.08468387477043572,-1.2220275500330209,-0.950754250776822
0.3791124687804752,0.0684897133389547,1.1221908731063348,0.2662891217281224,0.14164535901266723,2.5103010837174238,2.095744564648007,-0.2800991759501858,-1.1368095441596104
-1.3111251763276146,-0.5991829278512385,-0.4109914253614572,-0.37975733183436905,-0.26571614576789154,0.6379308439480518,0.0522474120304749,0.787419648010361,-0.3925883706284599
-0.46600635377356975,-0.654822314617088,-0.6154157318238295,0.8405526360058928,0.35604615100243486,1.3277514585999257,1.5767611608086338,-0.468484850766753,-1.2298371908510037
3.3651989751381013,-1.2112161822755818,2.3998427884961613,-0.5233232104038116,-0.26571614576789154,-0.9388019895419457,-0.9857193956482716,0.8502148729492167,-1.8810307176907592
2.0693501138885653,-1.3781343425731298,1.1221908731063348,-0.4515402711190904,-0.2871562249668684,-0.5446187811694464,-0.7911006192085066,0.03387694874409286,-0.4856160173198533
-0.18430007958888808,-0.5991829278512385,0.25338757064125267,-0.020842635410762658,-0.15851574977300759,1.0321140523205512,2.484982117527537,2.608481171237176,-0.6716713107026417
0.04106493975885743,1.042178981741319,-0.3598853487458641,-0.092625574695484,-0.24427606656891476,-0.5446187811694464,-0.23968075262917254,-0.0917135011336186,-0.950754250776822
1.3369138010083925,-0.543543541085389,0.6111301069504042,-0.23619145326492638,0.3989263094003884,-0.7417103853556961,-0.4342995290689375,-0.9708466502775982,-0.7646989573940352
0.3227712139435391,0.34668664716820136,1.1732969497219279,-0.37975733183436905,5.351584604364024,1.130659854413676,1.155087145189143,5.999423317935383,-0.8577266040854286
-1.6491727053492324,1.1812774486559425,-1.3820068810577255,-0.9540208461121393,-0.994678838533104,0.046656031389302674,0.01981094929051407,-0.4056896258278973,1.9331027966563832
0.6608187429651569,1.1534577552730179,-0.8709461149017949,-0.3079743925496477,-0.1799558289719844,-0.9388019895419457,-0.46673599180889835,-0.5940753006444638,-0.2995607239370665
-1.198442666653742,0.6805229677632981,-1.075370421364167,-0.6668890889732542,-0.8017181257423108,-0.9388019895419457,-0.888410007428389,-0.7196657505221753,1.421450739853717
3.0834927009534194,-0.20970722049029258,2.0421002521870104,0.33807206101284376,0.12020527981369042,-0.9388019895419457,-0.9857193956482716,1.7293480220931963,1.4679645631994147
